company_id,company_name,ald_sector,ald_business_unit,activity_unit,ald_location,Equity Ownership 2022,Equity Ownership 2023,Equity Ownership 2024,Equity Ownership 2025,Equity Ownership 2026
87,company-87,Power,RenewablesCap,MWh,CX,1688008693,38549985923,NA,NA,1024236867
87,company-87,Power,RenewablesCap,MWh,DE,13735153345,NA,NA,NA,4968127001
87,company-87,Power,RenewablesCap,MWh,JO,6988544238,522327225,7841168899,NA,22641585711
87,company-87,Power,RenewablesCap,MWh,ZA,3960689647,3839079266,795436699,NA,6356147292
88,company-88,Power,HydroCap,MWh,LK,19292709855,NA,12576102526,253431435,NA
88,company-88,Power,HydroCap,MWh,ZA,4737237823,29054628490,NA,NA,7187021907
88,company-88,Power,HydroCap,MWh,JO,NA,2510638440,7403088961,229332872,11596237743
88,company-88,Power,HydroCap,MWh,DE,11576624717,15653776651,18103766616,NA,11074343794
88,company-88,Power,HydroCap,MWh,FJ,7772426807,16351563056,2773181693,1829819199,848807626
94,company-94,Power,OilCap,MWh,JO,8769127160,2742449225,NA,3198394966,NA
94,company-94,Power,RenewablesCap,MWh,ZA,5479675947,7855871814,8235688834,25132368850,17257144524
94,company-94,Power,RenewablesCap,MWh,FJ,7452389973,13486426846,21994164006,NA,2474891639
94,company-94,Power,RenewablesCap,MWh,CX,7333199943,21223901935,NA,NA,NA
95,company-95,Power,GasCap,MWh,FJ,5512157663,2643425462,7224949712,2152820191,226549597
95,company-95,Power,GasCap,MWh,ZA,18231199771,5112642302,NA,NA,5483107701
98,company-98,Power,CoalCap,MWh,DE,1875329856,9378618484,NA,NA,3953297859
98,company-98,Power,CoalCap,MWh,JO,7278920951,7692079228,9944422409,NA,1319188025
3,company-3,Power,CoalCap,MW,DE,NA,NA,NA,NA,NA
4,company-4,Power,OilCap,MW,LK,6680655712,NA,1581778265,1198093168,7341861015
6,company-6,Power,GasCap,MW,DE,10644171877,10952893476,405126315,23548220213,NA
6,company-6,Power,GasCap,MW,LK,5530210737,298108582,4227607154,15977422649,6971418264
7,company-7,Power,NuclearCap,MW,ZA,4752505102,NA,2906304707,251121284,NA
8,company-8,Power,CoalCap,MW,CX,14970560481,31231420840,5039004970,NA,2157840224
8,company-8,Power,CoalCap,MW,ZA,NA,1095652067,NA,40843726314,16465022705
8,company-8,Power,CoalCap,MW,DE,NA,8566221709,1494782419,NA,6543722743
8,company-8,Power,CoalCap,MW,FJ,NA,6725443125,NA,23533343029,1870418764
10,company-10,Power,RenewablesCap,MW,CX,NA,2965404691,3079781172,NA,NA
11,company-11,Power,HydroCap,MW,CX,5103987399,NA,23410839826,2648552610,NA
11,company-11,Power,HydroCap,MW,LK,239344936,NA,621182155,2114660970,NA
11,company-11,Power,HydroCap,MW,DE,13181687740,NA,43007518878,1916281668,NA
11,company-11,Power,HydroCap,MW,FJ,4236833733,5454881154,NA,427410260,NA
11,company-11,Power,HydroCap,MW,ZA,NA,NA,NA,NA,NA
15,company-15,Power,GasCap,MW,LK,4207517541,5156806860,2146794310,3093181561,3780777579
15,company-15,Power,GasCap,MW,FJ,15764252978,761286684,NA,10962421217,799287857
15,company-15,Power,HydroCap,MW,CX,7649152553,6809045348,15720014844,NA,9777377706
15,company-15,Power,HydroCap,MW,ZA,1137929594,5719312658,7320891821,25174748791,4162949339
15,company-15,Power,HydroCap,MW,LK,NA,25942775723,NA,7872161436,22712871545
15,company-15,Power,HydroCap,MW,FJ,23442793415,2839169769,3758868684,18010912046,4494436585
15,company-15,Power,HydroCap,MW,JO,827824750,4460940087,NA,NA,2631193132
16,company-16,Power,GasCap,MW,LK,15180639155,6213275826,8552770990,5217052464,25990110919
16,company-16,Power,GasCap,MW,JO,2060097499,NA,6969811345,4303283062,NA
16,company-16,Power,GasCap,MW,ZA,NA,496867067,NA,NA,7861071609
16,company-16,Power,GasCap,MW,FJ,11676000660,9877491449,NA,2301647921,4118949726
17,company-17,Power,RenewablesCap,MW,ZA,2185186415,5634151296,8092598493,5222955495,15587804222
17,company-17,Power,RenewablesCap,MW,JO,178828289,27031738336,19179570184,NA,957271923
17,company-17,Power,RenewablesCap,MW,DE,12026080702,791499054,NA,9143149268,NA
19,company-19,Power,RenewablesCap,MW,DE,NA,12502106373,20621258354,NA,2141990523
19,company-19,Power,RenewablesCap,MW,LK,NA,1250050592,5056353112,690208079,10701204743
19,company-19,Power,RenewablesCap,MW,CX,NA,2817887274,NA,NA,NA
19,company-19,Power,RenewablesCap,MW,JO,18790820021,NA,29573397740,3553008157,3075595683
21,company-21,Power,GasCap,MW,DE,595289101,12140007153,15393054251,NA,18272928658
22,company-22,Power,GasCap,MW,JO,NA,15583921334,5922244094,NA,NA
22,company-22,Power,GasCap,MW,CX,2190155961,13507584163,4291493670,8469886837,8447739427
22,company-22,Power,GasCap,MW,FJ,NA,5605034523,6478809998,23062296696,NA
22,company-22,Power,GasCap,MW,DE,20111887715,NA,12416180481,31577824995,2140167711
22,company-22,Power,GasCap,MW,ZA,10636014460,4298701471,NA,5053116978,14218826171
23,company-23,Power,OilCap,MW,FJ,NA,6475008257,23597511660,28035499818,NA
24,company-24,Power,NuclearCap,MW,LK,NA,NA,1867148320,643743954,7400963000
24,company-24,Power,NuclearCap,MW,CX,3357017772,7021787137,18280986638,14927710465,9202106608
24,company-24,Power,NuclearCap,MW,DE,NA,NA,2068045158,7924785039,NA
24,company-24,Power,NuclearCap,MW,ZA,3738730780,NA,26579082665,135294897,7187840731
24,company-24,Power,NuclearCap,MW,JO,NA,5183694480,2942544532,NA,NA
25,company-25,Power,OilCap,MW,DE,33763235235,31042639471,NA,7086218334,3805351553
26,company-26,Power,OilCap,MW,FJ,4454109275,20233727014,17375271409,36089920509,4220209888
26,company-26,Power,OilCap,MW,ZA,NA,18779854564,226872947,9263037407,8028935329
26,company-26,Power,OilCap,MW,LK,34158644903,NA,7393998897,9550911969,7648906485
26,company-26,Power,OilCap,MW,DE,493480398,3487680745,1886311912,9571829579,5659922437
27,company-27,Power,RenewablesCap,MW,JO,3118620977,1136024107,14954735438,NA,NA
27,company-27,Power,RenewablesCap,MW,CX,NA,2642533617,5066912761,7587181746,26862759976
27,company-27,Power,RenewablesCap,MW,LK,9752747518,6711539831,NA,37340141260,1106642638
27,company-27,Power,RenewablesCap,MW,DE,4609640538,NA,4030166405,9701756832,18760405404
27,company-27,Power,RenewablesCap,MW,ZA,NA,NA,4696659363,NA,13037694386
28,company-28,Power,GasCap,MW,LK,10373152817,27228460279,6528506167,5256947420,NA
28,company-28,Power,GasCap,MW,ZA,1641311100,12098276762,NA,4253235354,2707192569
30,company-30,Power,OilCap,MW,DE,5051877248,11282941786,645374131,NA,957883036
30,company-30,Power,OilCap,MW,FJ,11573947923,4502197083,28366612304,6994628178,26421764564
30,company-30,Power,OilCap,MW,ZA,3271514805,NA,NA,24661887641,43413576368
30,company-30,Power,OilCap,MW,LK,11225321320,NA,13289532330,NA,10613911991
30,company-30,Power,OilCap,MW,JO,1725902346,3686068797,1987345832,15516443334,4837610420
31,company-31,Power,NuclearCap,MW,FJ,15017646676,NA,13130685302,899732371,5292941884
31,company-31,Power,NuclearCap,MW,DE,7739333472,NA,11210163136,7182277840,NA
31,company-31,Power,NuclearCap,MW,ZA,16214296848,6398838786,NA,25381394204,8740701514
33,company-33,Power,OilCap,MW,LK,NA,20854293979,1821267520,12065785313,NA
33,company-33,Power,OilCap,MW,FJ,16271290698,NA,NA,1632345578,NA
35,company-35,Power,HydroCap,MW,CX,NA,13513310745,NA,273810317,24215973909
35,company-35,Power,HydroCap,MW,ZA,2033668030,4127616663,18841985687,13509754078,13349696234
35,company-35,Power,HydroCap,MW,FJ,NA,27256448164,9350482784,11556794661,NA
36,company-36,Power,CoalCap,MW,ZA,5078180399,NA,NA,16684371994,NA
36,company-36,Power,CoalCap,MW,LK,2006272754,2746844314,NA,NA,NA
36,company-36,Power,CoalCap,MW,FJ,NA,10119633800,20127698273,NA,NA
38,company-38,Power,NuclearCap,MW,FJ,27890261763,400503983,11286201536,NA,2724414919
38,company-38,Power,NuclearCap,MW,CX,5974371587,17707295396,NA,6626490198,NA
38,company-38,Power,NuclearCap,MW,JO,20058695105,2782375165,NA,3699835686,7914543264
38,company-38,Power,NuclearCap,MW,ZA,18392785634,9666039656,NA,4036452975,687320537
38,company-38,Power,NuclearCap,MW,DE,7988147241,NA,NA,38258161490,22345810740
39,company-39,Power,HydroCap,MW,FJ,NA,1284616075,9404880166,18046137228,NA
39,company-39,Power,HydroCap,MW,DE,NA,7660108639,19149298154,4006981346,1379739440
39,company-39,Power,HydroCap,MW,JO,7139946386,13914424097,20011362187,9021854270,NA
43,company-43,Power,NuclearCap,MW,DE,NA,16218776001,NA,NA,NA
43,company-43,Power,NuclearCap,MW,JO,512072917,7757759325,13418006611,4699092599,2764223342
43,company-43,Power,NuclearCap,MW,LK,14334434183,103384966,NA,3137241958,1014357820
43,company-43,Power,NuclearCap,MW,CX,12854987998,NA,NA,344737790,NA
43,company-43,Power,NuclearCap,MW,FJ,16031984247,11709479656,NA,19158475847,NA
44,company-44,Power,CoalCap,MW,LK,5281785347,4532525483,NA,NA,3070378325
44,company-44,Power,CoalCap,MW,DE,16953579963,15373923981,NA,4394108278,NA
45,company-45,Power,HydroCap,MW,JO,NA,NA,7651359511,11288713384,NA
45,company-45,Power,HydroCap,MW,DE,NA,8759672357,7948025644,6737079860,5219090933
46,company-46,Power,GasCap,MW,FJ,11986016603,NA,1007599563,15652691138,1217373168
47,company-47,Power,OilCap,MW,ZA,4080688783,8917219151,2174628049,1896650608,20200512350
49,company-49,Power,OilCap,MW,LK,5755411982,NA,8903061529,1542233919,53736331444
49,company-49,Power,OilCap,MW,FJ,7034105886,NA,NA,14641122655,2414322685
50,company-50,Power,GasCap,MW,DE,21527737397,7485947946,68047272259,6677718171,3194783821
55,company-55,Power,GasCap,MW,DE,NA,NA,3954573801,1545058332,6124259480
55,company-55,Power,GasCap,MW,CX,4845226811,1897317849,27029800472,8946129005,NA
55,company-55,Power,GasCap,MW,JO,NA,7961889808,NA,NA,NA
55,company-55,Power,RenewablesCap,MW,JO,3714670847,NA,5916043043,NA,21825363989
55,company-55,Power,RenewablesCap,MW,LK,NA,15006020654,1805198951,NA,11032437584
55,company-55,Power,RenewablesCap,MW,DE,16366924429,NA,NA,NA,8687209094
55,company-55,Power,RenewablesCap,MW,CX,39847593937,5702170483,34480459905,8682697149,29325924698
55,company-55,Power,RenewablesCap,MW,ZA,2970522717,NA,18551101643,20910451106,14918828988
56,company-56,Power,OilCap,MW,JO,26398961686,16352031687,16245780261,10019203179,32820481705
56,company-56,Power,OilCap,MW,CX,3287693136,23954281109,1481450131,3233872508,6124931085
58,company-58,Power,GasCap,MW,ZA,NA,19161676721,7844487319,759699336,1114103160
60,company-60,Power,GasCap,MW,JO,10868655097,451766359,NA,5570904873,NA
60,company-60,Power,GasCap,MW,DE,23724748091,10326591293,120206296,NA,5062347419
60,company-60,Power,GasCap,MW,FJ,NA,NA,19930524636,18102515859,1366156780
60,company-60,Power,GasCap,MW,ZA,6833684598,NA,9298421999,1481864980,755434788
60,company-60,Power,GasCap,MW,LK,2788004795,NA,8415272357,NA,NA
63,company-63,Power,HydroCap,MW,FJ,NA,12628709324,17250271901,NA,1112603733
63,company-63,Power,HydroCap,MW,DE,7128435164,13968221256,1379962417,221708643,3061875347
63,company-63,Power,HydroCap,MW,LK,11180997740,NA,2668791543,3346416488,NA
63,company-63,Power,HydroCap,MW,ZA,NA,10356429795,NA,NA,22393355637
65,company-65,Power,RenewablesCap,MW,LK,7299173407,3066707591,2960782494,NA,1844635911
65,company-65,Power,RenewablesCap,MW,JO,2036150518,NA,1682664285,NA,11075525952
65,company-65,Power,RenewablesCap,MW,ZA,NA,1333181202,3581284509,86580280,NA
65,company-65,Power,RenewablesCap,MW,DE,13815404046,1789315047,NA,10112294623,2875241604
65,company-65,Power,HydroCap,MW,ZA,14756745851,8110586533,6164612216,NA,304299889
67,company-67,Power,CoalCap,MW,DE,NA,7521775287,NA,NA,8464301554
71,company-71,Power,CoalCap,MW,LK,5217725626,3755952949,5790571483,12195036733,NA
71,company-71,Power,CoalCap,MW,CX,17216019118,3186047255,12198442043,739598176,NA
71,company-71,Power,CoalCap,MW,JO,NA,4985081907,6984843623,NA,485745149
72,company-72,Power,CoalCap,MW,LK,11351736176,3694515619,NA,11701007740,NA
72,company-72,Power,CoalCap,MW,DE,19671375400,NA,448118450,NA,10358134034
72,company-72,Power,HydroCap,MW,JO,NA,38566855519,NA,385157577,261735936
72,company-72,Power,HydroCap,MW,LK,1322105636,16205291735,29154537394,NA,1661029343
73,company-73,Power,OilCap,MW,JO,NA,13451477744,654964518,NA,5844197120
74,company-74,Power,CoalCap,MW,JO,18210213617,NA,8774269267,8432987163,1825876529
74,company-74,Power,CoalCap,MW,FJ,7680230896,13221639450,NA,19682102571,NA
74,company-74,Power,CoalCap,MW,DE,26553695095,19733200174,NA,NA,NA
74,company-74,Power,CoalCap,MW,CX,NA,NA,NA,4356247586,594647734
76,company-76,Power,NuclearCap,MW,DE,11880699093,7116033639,1346251477,830826327,14964766278
76,company-76,Power,NuclearCap,MW,ZA,21366263219,NA,NA,15855336372,3785675601
76,company-76,Power,NuclearCap,MW,LK,NA,7037015562,2787816176,43161481780,1411505468
76,company-76,Power,NuclearCap,MW,JO,14786489672,NA,9746043626,NA,21061832549
76,company-76,Power,NuclearCap,MW,CX,8803481682,11472373315,NA,NA,44798659089
77,company-77,Power,CoalCap,MW,ZA,NA,15753269799,5760597360,NA,2335409967
77,company-77,Power,CoalCap,MW,CX,5004420090,6602363215,6159259744,24547491092,NA
77,company-77,Power,CoalCap,MW,LK,1252935388,4578348591,6023366279,81468577244,NA
78,company-78,Power,HydroCap,MW,DE,10384409449,6149859812,10000197298,NA,1294386249
78,company-78,Power,HydroCap,MW,JO,12745482662,2110914174,7609003905,3880632068,NA
81,company-81,Power,CoalCap,MW,ZA,952875690,22560480748,3871488217,14847627303,40702532496
82,company-82,Power,NuclearCap,MW,FJ,NA,NA,NA,43523597761,23210372906
82,company-82,Power,NuclearCap,MW,LK,26958851301,1092348294,11789770693,1154378674,NA
82,company-82,Power,NuclearCap,MW,ZA,6248172779,20553972997,5824089455,NA,7763441484
82,company-82,Power,NuclearCap,MW,JO,NA,NA,7300820182,1926884993,NA
82,company-82,Power,NuclearCap,MW,DE,11273233342,5075164189,NA,24866804157,9159042804
87,company-87,Power,GasCap,MW,ZA,NA,NA,3132025808,2806977049,10033562013
87,company-87,Power,GasCap,MW,CX,6922072777,19169310576,3244166286,287219952,25264430329
87,company-87,Power,GasCap,MW,FJ,7286824075,7248728607,NA,5440693118,NA
87,company-87,Power,GasCap,MW,LK,NA,12197792583,5384603343,1327109705,16811025038
87,company-87,Power,GasCap,MW,DE,NA,NA,1668280330,NA,8206119292
91,company-91,Power,RenewablesCap,MW,ZA,NA,7309090555,12861062838,3817886876,NA
91,company-91,Power,RenewablesCap,MW,CX,6932598026,9422588157,10964828224,3975703095,NA
91,company-91,Power,RenewablesCap,MW,JO,726606140,16389864772,15108889086,NA,22759703741
92,company-92,Power,NuclearCap,MW,FJ,15264233872,1992677232,15121813830,12030913384,NA
92,company-92,Power,NuclearCap,MW,JO,1522371186,13726381508,2474713411,9723004490,1435312923
92,company-92,Power,NuclearCap,MW,CX,NA,14299156618,4735304299,6157802683,2442652015
94,company-94,Power,HydroCap,MW,FJ,NA,1516308027,1295448295,NA,17950933868
94,company-94,Power,HydroCap,MW,JO,NA,18644011719,3539641394,7915213656,NA
94,company-94,Power,HydroCap,MW,DE,8788657474,4750718067,4128756299,24552272507,3750462727
94,company-94,Power,HydroCap,MW,ZA,961357380,1574838739,8356389870,NA,NA
95,company-95,Power,CoalCap,MW,LK,1184415097,13771896071,9989265628,16027012958,7821130376
95,company-95,Power,CoalCap,MW,FJ,4636210560,27099828675,15869433902,17463564109,NA
95,company-95,Power,CoalCap,MW,CX,88174029,NA,2500848332,25087019480,NA
95,company-95,Power,CoalCap,MW,DE,17101944288,15362299168,NA,31772754415,4049716240
96,company-96,Power,HydroCap,MW,FJ,NA,2804952786,15492194459,27842173268,865417600
96,company-96,Power,HydroCap,MW,ZA,10715040477,NA,3026513127,2555748395,13989248132
96,company-96,Power,GasCap,MW,JO,6832601091,2103323291,2544189655,762878363,420465171
96,company-96,Power,GasCap,MW,DE,NA,3467394288,10270740947,8651820500,127785970
97,company-97,Power,GasCap,MW,LK,NA,NA,NA,1185065368,3459831117
97,company-97,Power,GasCap,MW,FJ,NA,16678914868,15163047498,216994159,1487202227
97,company-97,Power,GasCap,MW,ZA,17710003814,8419548211,2834154074,13016609036,22862158230
97,company-97,Power,GasCap,MW,JO,28226770736,103616279,NA,NA,6775674624
97,company-97,Power,GasCap,MW,DE,13951578943,18110464503,NA,2697115000,NA
97,company-97,Power,RenewablesCap,MW,FJ,426993412,NA,7733805273,NA,9916365128
97,company-97,Power,RenewablesCap,MW,LK,1719808083,NA,17185327,841098116,4085701658
97,company-97,Power,RenewablesCap,MW,CX,NA,9661702744,NA,339660063,6392607300
97,company-97,Power,RenewablesCap,MW,ZA,920252317,2026694564,1119666594,NA,1378324809
100,company-100,Power,GasCap,MW,FJ,NA,13940032842,21632922377,12276100587,5702292045
100,company-100,Power,GasCap,MW,LK,NA,20734666379,32911863066,15331567413,9551243383
100,company-100,Power,GasCap,MW,DE,1606692693,23884009192,NA,NA,4437917111
100,company-100,Power,GasCap,MW,CX,3871172174,17632771965,4937022296,NA,570693109
